user_id,age,drinks_coffee,height
4584,<21,FALSE,67.97156936535230
2126,<21,FALSE,65.90397308769140
2209,>=21,TRUE,67.9143820953153
4815,>=21,TRUE,69.63554682026150
2961,<21,FALSE,63.24035429422770
4548,>=21,TRUE,69.61979509460200
2143,>=21,TRUE,69.87735448244120
2898,<21,FALSE,66.93530205243480
5590,>=21,FALSE,70.56373273110920
6428,<21,FALSE,68.90666189999210
2056,>=21,TRUE,72.8787452509645
7386,<21,FALSE,65.93111448308940
8130,>=21,TRUE,71.19965483838180
2481,>=21,TRUE,70.18605903064820
7917,>=21,TRUE,69.49713081972310
1962,>=21,TRUE,69.10713046903200
2444,>=21,TRUE,66.62088801803950
3339,>=21,TRUE,69.35683618223540
8082,>=21,TRUE,68.52340936367950
5134,<21,FALSE,63.62946867785470
7384,>=21,TRUE,75.13106905042390
3772,>=21,TRUE,71.14397628311240
2355,<21,TRUE,65.14875455434720
7582,>=21,FALSE,68.32501165310700
5388,<21,FALSE,65.33958381894210
6960,<21,TRUE,63.55390646041080
3302,<21,TRUE,64.59976877574910
3621,>=21,TRUE,71.43979143756080
4991,>=21,TRUE,74.0252009290993
3628,>=21,TRUE,70.06483255754210
5182,<21,TRUE,63.973306114360600
3607,>=21,TRUE,74.0705794128193
2033,>=21,TRUE,65.80337245289420
4452,>=21,TRUE,71.46331987737940
3349,>=21,TRUE,68.50631951762160
6911,>=21,TRUE,65.6250622325134
4066,>=21,TRUE,65.98221518968680
5775,>=21,TRUE,68.26095395782180
4743,>=21,TRUE,71.62648545582450
4546,<21,FALSE,65.27488335465290
3271,>=21,TRUE,70.56817623811720
4477,>=21,TRUE,69.66531440703090
3039,>=21,TRUE,70.91124425531460
2604,>=21,TRUE,67.28836433837390
4883,<21,FALSE,59.22987980466490
4207,<21,FALSE,64.07154583350530
3118,>=21,TRUE,66.64671218821090
5774,>=21,TRUE,67.74193736062720
4297,>=21,TRUE,67.38408408020180
6192,<21,FALSE,65.29864044264900
7601,>=21,TRUE,65.21693821263420
6515,<21,FALSE,64.97906202189280
2591,<21,FALSE,69.05528723587100
6221,>=21,TRUE,68.71512955859360
7580,>=21,TRUE,69.8422968378113
6348,>=21,TRUE,70.13610243071860
2024,<21,FALSE,65.95540966718850
3421,<21,FALSE,61.49735352715620
5225,<21,FALSE,63.40562628540730
2380,<21,FALSE,65.67520251019800
8009,<21,FALSE,62.76960667454270
7383,<21,FALSE,62.99172925581530
4281,<21,FALSE,69.83135893226530
2684,>=21,FALSE,73.25898317672630
6339,<21,FALSE,62.47723236701880
7864,<21,FALSE,67.89640526152590
2872,>=21,FALSE,68.8795403427581
2908,>=21,TRUE,69.21109021496830
4118,>=21,TRUE,68.69818955231640
4044,<21,FALSE,65.09463548490470
3927,>=21,TRUE,70.30991751206580
7432,>=21,TRUE,68.84266629794800
7516,>=21,TRUE,71.5104047598479
7784,>=21,TRUE,67.38735206099510
2796,<21,FALSE,60.882272336434700
3809,>=21,TRUE,72.77210365803250
6847,>=21,TRUE,73.2768348133488
5778,>=21,TRUE,66.5650183902681
6261,>=21,TRUE,70.11801173744010
6957,>=21,TRUE,69.57538246391340
7641,>=21,TRUE,68.52819079923220
7467,>=21,TRUE,69.97748733903270
1934,>=21,TRUE,68.21860419529410
2973,<21,TRUE,65.18883324211180
3585,>=21,TRUE,68.05380712735400
3409,<21,FALSE,69.03505894372410
6381,<21,FALSE,63.02400133924010
4524,<21,FALSE,66.98369764356960
7542,<21,FALSE,67.44418094267120
4544,>=21,TRUE,70.0416628917193
5386,>=21,TRUE,70.16439437432830
4703,>=21,TRUE,67.91573095053730
3935,<21,FALSE,73.11209362523750
2157,>=21,TRUE,67.21752581082830
2799,>=21,TRUE,67.73169493619740
6157,>=21,FALSE,72.06084748621860
7302,<21,FALSE,64.22938929116500
3762,<21,FALSE,61.131409045403400
5633,>=21,TRUE,67.56379952349930
5188,<21,TRUE,62.69850164710680
4563,<21,TRUE,64.61557758846390
2634,<21,TRUE,62.709674297477800
4882,<21,FALSE,65.8467823386774
1929,<21,FALSE,68.98027208597590
7585,<21,TRUE,64.05617926777220
3530,<21,FALSE,61.04655400825760
7395,<21,FALSE,64.68826775479000
2846,>=21,TRUE,66.89679137949370
6853,<21,FALSE,67.57275615132350
3962,<21,FALSE,67.24447358901730
3889,>=21,TRUE,69.23211360183260
7887,>=21,TRUE,65.91097750600130
4331,<21,FALSE,65.28331912923600
7501,>=21,TRUE,68.34945003151130
2268,<21,FALSE,64.22527989295240
4579,>=21,FALSE,71.1788519371519
6285,>=21,TRUE,70.29049100257300
6691,>=21,FALSE,70.55954442930150
3112,>=21,FALSE,74.64634967460090
7259,>=21,TRUE,70.21236238071730
4395,<21,FALSE,69.66483571307170
5274,>=21,TRUE,70.4414821772416
6765,<21,FALSE,67.03325200410170
4393,<21,FALSE,62.935919799551500
3111,>=21,TRUE,72.41820508184090
1857,<21,FALSE,66.47610564407640
3387,>=21,TRUE,69.02490185811440
4317,>=21,TRUE,70.71394000571100
2868,>=21,TRUE,69.10715274818730
7604,>=21,TRUE,71.05267912945660
4639,>=21,TRUE,67.33270157931970
6051,>=21,TRUE,68.71782172808190
1933,>=21,TRUE,68.75459431861890
2707,<21,FALSE,65.38731506991670
3417,<21,FALSE,65.23174788849480
7333,<21,FALSE,65.17822791065300
7052,>=21,TRUE,70.05098017530570
8196,<21,FALSE,66.15471170103300
3729,>=21,TRUE,67.31088777069730
4174,<21,FALSE,69.06800211215980
5518,>=21,TRUE,69.69017033150290
3383,>=21,TRUE,68.98861210871410
2394,>=21,TRUE,69.74382211307300
7280,<21,FALSE,66.99503116845360
3226,<21,FALSE,66.21003533605300
1852,>=21,TRUE,69.5918520016296
2363,<21,TRUE,63.800304882526400
6440,<21,FALSE,67.091262508939
4951,<21,FALSE,68.53963220497700
3822,>=21,TRUE,68.36887384850910
7761,>=21,FALSE,67.00229296973280
1931,>=21,TRUE,70.81896250745660
2076,<21,FALSE,68.35400106017830
3046,<21,FALSE,63.312583785428500
6360,<21,FALSE,69.27940661179660
3623,>=21,TRUE,68.70867128915280
3114,>=21,TRUE,71.60720823702620
3834,>=21,FALSE,70.85350866331670
7807,>=21,TRUE,68.32067117177060
5654,<21,TRUE,63.270311880030700
6654,<21,TRUE,65.36682126143470
3682,>=21,TRUE,67.23399334739200
6144,<21,FALSE,64.59047522485000
5287,>=21,TRUE,68.27594445141940
6589,<21,FALSE,68.95470800305510
5240,>=21,FALSE,70.78918401193190
8113,>=21,TRUE,67.9776282514527
6182,>=21,TRUE,70.38859085330470
5507,<21,FALSE,68.25559640859250
2781,>=21,TRUE,70.16624127766080
3639,>=21,TRUE,71.62972865835010
2153,>=21,TRUE,70.58265853108340
7796,>=21,TRUE,68.3740435505723
3093,>=21,TRUE,70.82556420168120
2167,<21,FALSE,68.43137153400760
3333,<21,TRUE,65.06231347715560
3206,>=21,TRUE,66.81119253234260
3503,>=21,TRUE,70.54282484615010
7017,>=21,TRUE,70.52963320671600
3438,<21,TRUE,63.14240802516230
5556,>=21,FALSE,72.84594238566810
7936,<21,FALSE,67.46363377627060
5833,>=21,TRUE,73.29734005077370
5128,>=21,TRUE,70.39391249699380
1937,<21,FALSE,62.85252367295120
2208,>=21,TRUE,73.49987355275880
6338,>=21,TRUE,69.21424181806720
3443,>=21,TRUE,68.05157080877390
4982,<21,FALSE,59.95100244005350
6443,<21,FALSE,65.10219937695600
3660,>=21,TRUE,70.61896089124440
3050,<21,FALSE,64.73567802581110
1987,<21,TRUE,64.24785388958290
7663,>=21,TRUE,69.45794752754480
7113,>=21,TRUE,71.31808360419280
2068,<21,TRUE,63.36022876719200
3056,>=21,TRUE,65.46413692656500
5098,>=21,TRUE,71.0057151155204
2515,<21,FALSE,65.07350760574650
4594,>=21,TRUE,66.85872716697170
6706,>=21,TRUE,71.74433241074500
6769,>=21,TRUE,70.11468308957850
7062,>=21,FALSE,69.20549654543260
3921,>=21,TRUE,71.61075697454870
2988,>=21,TRUE,72.47291351430120
6227,<21,FALSE,71.86044057449330
6521,>=21,TRUE,70.82423845087950
5310,>=21,TRUE,67.89313899248320
6884,>=21,TRUE,68.67707479159330
3562,<21,TRUE,63.662148019047400
3085,<21,FALSE,69.48110153363530
4105,<21,FALSE,67.37737166851640
3189,>=21,TRUE,71.3701345275463
5853,>=21,TRUE,66.11241377153860
6963,>=21,TRUE,69.49357680637410
5485,>=21,TRUE,69.07152089045180
3481,<21,FALSE,59.560474889899900
4655,>=21,TRUE,72.82747275087360
6825,>=21,FALSE,70.85504737337730
6101,<21,TRUE,64.05424717846480
7956,>=21,TRUE,67.90361078246100
6389,<21,FALSE,63.29965613053280
7292,>=21,TRUE,65.55738245163160
3305,<21,FALSE,63.796613078587100
4409,>=21,TRUE,69.1493962496057
1966,>=21,TRUE,67.93347163995800
8184,<21,FALSE,66.24567455992690
7776,<21,FALSE,63.73131037331350
4713,<21,FALSE,63.83145292986860
7141,>=21,FALSE,73.642595490611
6210,>=21,TRUE,68.652146789319
4471,<21,FALSE,61.59755698882870
3758,<21,FALSE,65.80904247470490
5791,<21,TRUE,63.78181142712410
3688,>=21,TRUE,73.08363552774130
6173,>=21,TRUE,72.71586169510170
2160,>=21,TRUE,69.52645915879050
7721,<21,FALSE,60.66068334302990
4049,<21,FALSE,63.80422780549020
5571,>=21,TRUE,69.5986029976755
3508,<21,FALSE,70.24825999747610
8022,<21,FALSE,66.03272082448620
8102,<21,FALSE,64.89453122513860
2014,>=21,TRUE,68.85232345739440
4233,<21,FALSE,63.32649035451540
5226,>=21,TRUE,67.25285893244570
3937,>=21,TRUE,70.3169104132114
5955,>=21,TRUE,67.45635177875890
7754,<21,FALSE,63.55204158104400
1942,<21,TRUE,63.25643884636920
5798,>=21,TRUE,67.44483481485810
6198,>=21,TRUE,66.68678545881660
3606,<21,FALSE,64.3059011020813
7782,>=21,TRUE,71.52114716736590
2299,>=21,TRUE,65.01326435014750
3989,>=21,TRUE,67.24150817159510
6143,<21,TRUE,62.782455382541200
2685,>=21,TRUE,74.08915588159460
5765,<21,FALSE,67.00273676782560
6921,>=21,TRUE,67.68128096103310
5523,>=21,TRUE,70.77928682844440
4304,>=21,TRUE,68.29663068048040
5891,>=21,TRUE,69.09256549890660
4046,<21,FALSE,63.72189980747270
7353,>=21,TRUE,69.42296789123740
7461,>=21,TRUE,69.98598889027470
4536,<21,FALSE,62.036123162480500
4891,<21,FALSE,64.21450816942750
2079,<21,TRUE,63.63084424116540
4670,<21,TRUE,63.02014114782270
4749,<21,FALSE,66.24650944589560
2257,>=21,TRUE,65.64073971936890
4643,<21,FALSE,69.83185618041320
6316,>=21,TRUE,65.4435290201327
3619,<21,FALSE,60.870081506324100
4441,>=21,TRUE,68.13037395882740
6423,>=21,TRUE,69.06572173789870
6594,>=21,TRUE,70.63592645951810
2631,>=21,TRUE,69.45935413897360
7161,<21,FALSE,68.29370986286200
7896,<21,FALSE,65.51777660452210
2689,>=21,TRUE,68.8649691043154
5502,>=21,TRUE,66.8030508774499
4512,>=21,TRUE,71.79652518124360
7666,<21,FALSE,61.83315790555720
5300,<21,FALSE,61.78512794527740
2096,<21,FALSE,67.10051734051420
4110,<21,FALSE,67.97980696480980
1910,<21,TRUE,64.76831433394280
5314,>=21,TRUE,69.37305177014410
5557,<21,FALSE,67.42815532329150
6417,<21,TRUE,63.61320711384740
6979,>=21,TRUE,71.23783565168680
5964,<21,FALSE,65.01283254351250
6605,>=21,TRUE,69.13930970622640
5154,>=21,TRUE,68.2066193634028
2537,>=21,TRUE,73.54055576584800
1971,>=21,TRUE,64.79293366382920
5195,>=21,TRUE,69.17656968779760
5568,>=21,TRUE,70.2517548142317
5366,>=21,TRUE,71.63430389188870
6848,>=21,TRUE,68.702510811036
5148,>=21,TRUE,69.1686227158906
4856,>=21,TRUE,70.3530525419255
6985,<21,FALSE,66.87024627649470
6871,<21,TRUE,64.94207700358450
4378,>=21,TRUE,74.54832194117520
7135,>=21,TRUE,71.10810371769220
4102,>=21,TRUE,70.90782766254340
3755,<21,TRUE,63.940824359156000
4702,<21,FALSE,67.00797684293010
5263,<21,FALSE,70.56901519641390
6176,<21,FALSE,65.13533318297870
5424,>=21,TRUE,69.67348748217450
7851,>=21,TRUE,71.02543464170620
5636,>=21,FALSE,69.88921413973670
4243,>=21,TRUE,69.99924745530200
4289,<21,FALSE,65.11633040987190
6711,>=21,FALSE,73.01348829883700
2893,<21,FALSE,65.51772957709260
8176,<21,FALSE,63.43756181971230
4618,>=21,FALSE,71.06141667384520
7094,<21,FALSE,67.99250140381310
5601,<21,TRUE,62.70389477723500
5308,<21,FALSE,64.72723725235830
3891,<21,FALSE,66.5548459771081
4353,>=21,TRUE,73.1508242764163
2487,>=21,FALSE,69.9556779394767
6136,>=21,TRUE,69.09847579925490
3448,<21,FALSE,63.46578290425460
3647,<21,FALSE,63.895342375250200
6119,>=21,TRUE,67.28076767304940
3980,>=21,TRUE,68.8917494713054
2944,>=21,TRUE,70.98331050679700
3358,<21,FALSE,59.97722267677490
5915,>=21,FALSE,71.67612824252280
6943,>=21,TRUE,68.38787630178380
3499,<21,FALSE,64.36588956877550
6560,<21,FALSE,64.95033660659030
2246,<21,FALSE,61.647173956762400
2224,>=21,TRUE,68.87133398983010
7774,>=21,TRUE,71.009465345224
4384,>=21,TRUE,69.22563730422010
5149,>=21,TRUE,68.28995573985140
5737,>=21,TRUE,72.30682898658430
4660,<21,FALSE,61.92371046921910
6721,>=21,TRUE,72.66433525878180
4611,>=21,TRUE,71.64629611321560
6267,>=21,TRUE,68.7383024715797
3281,>=21,TRUE,67.84259955972880
5457,<21,FALSE,69.36267718182720
4861,>=21,TRUE,68.6037966696721
5459,>=21,FALSE,71.85238521683010
8138,>=21,TRUE,69.77480382851950
7975,>=21,TRUE,68.5709017127577
5355,>=21,TRUE,67.06712126527310
7117,>=21,TRUE,68.4312994653054
3069,>=21,TRUE,68.11185636602410
4577,<21,FALSE,68.70610072141170
3892,>=21,TRUE,68.08955340257040
7296,>=21,TRUE,68.35256252538900
7262,<21,TRUE,64.82053895681670
6668,<21,FALSE,67.11812180280090
4246,<21,FALSE,62.67207270862700
1909,<21,FALSE,61.00111191350910
5886,<21,FALSE,63.44543433356380
5611,>=21,TRUE,66.65962504123740
4350,<21,FALSE,68.81235644310400
6833,>=21,TRUE,69.12167695853490
8025,>=21,TRUE,65.26082933294750
7730,<21,FALSE,69.11927271874160
2369,>=21,TRUE,68.41178253908880
6602,>=21,FALSE,72.78736721406180
7733,>=21,TRUE,69.44379775874850
3595,>=21,TRUE,70.20080981924570
